<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,18/12/18,12:34,109340.0,109370.0,109300.0,109330.0,563
SPFB.RTS-12.18,1,18/12/18,12:35,109340.0,109380.0,109250.0,109370.0,781
SPFB.RTS-12.18,1,18/12/18,12:36,109370.0,109410.0,109340.0,109410.0,464
SPFB.RTS-12.18,1,18/12/18,12:37,109410.0,109450.0,109350.0,109350.0,916
SPFB.RTS-12.18,1,18/12/18,12:38,109360.0,109450.0,109350.0,109410.0,774
SPFB.RTS-12.18,1,18/12/18,12:39,109420.0,109550.0,109410.0,109540.0,1701
SPFB.RTS-12.18,1,18/12/18,12:40,109540.0,109580.0,109460.0,109480.0,1151
SPFB.RTS-12.18,1,18/12/18,12:41,109480.0,109550.0,109480.0,109500.0,645
SPFB.RTS-12.18,1,18/12/18,12:42,109510.0,109530.0,109490.0,109510.0,440
SPFB.RTS-12.18,1,18/12/18,12:43,109520.0,109520.0,109500.0,109510.0,358
SPFB.RTS-12.18,1,18/12/18,12:44,109520.0,109520.0,109450.0,109500.0,725
SPFB.RTS-12.18,1,18/12/18,12:45,109500.0,109510.0,109450.0,109460.0,374
SPFB.RTS-12.18,1,18/12/18,12:46,109470.0,109470.0,109390.0,109410.0,786
SPFB.RTS-12.18,1,18/12/18,12:47,109410.0,109470.0,109390.0,109460.0,547
SPFB.RTS-12.18,1,18/12/18,12:48,109470.0,109500.0,109440.0,109440.0,415
SPFB.RTS-12.18,1,18/12/18,12:49,109440.0,109560.0,109440.0,109550.0,609
SPFB.RTS-12.18,1,18/12/18,12:50,109550.0,109630.0,109540.0,109630.0,986
SPFB.RTS-12.18,1,18/12/18,12:51,109630.0,109680.0,109600.0,109610.0,1128
SPFB.RTS-12.18,1,18/12/18,12:52,109600.0,109630.0,109550.0,109630.0,785
SPFB.RTS-12.18,1,18/12/18,12:53,109640.0,109650.0,109590.0,109620.0,399
SPFB.RTS-12.18,1,18/12/18,12:54,109620.0,109780.0,109620.0,109700.0,1680
SPFB.RTS-12.18,1,18/12/18,12:55,109700.0,109820.0,109690.0,109800.0,1019
SPFB.RTS-12.18,1,18/12/18,12:56,109790.0,110000.0,109790.0,109920.0,3278
SPFB.RTS-12.18,1,18/12/18,12:57,109940.0,110010.0,109870.0,109930.0,1939
SPFB.RTS-12.18,1,18/12/18,12:58,109920.0,109940.0,109790.0,109800.0,1442
SPFB.RTS-12.18,1,18/12/18,12:59,109810.0,109810.0,109720.0,109730.0,858
SPFB.RTS-12.18,1,18/12/18,13:00,109730.0,109800.0,109700.0,109740.0,921
SPFB.RTS-12.18,1,18/12/18,13:01,109740.0,109800.0,109730.0,109790.0,517
SPFB.RTS-12.18,1,18/12/18,13:02,109790.0,109810.0,109750.0,109760.0,230
SPFB.RTS-12.18,1,18/12/18,13:03,109770.0,109770.0,109700.0,109730.0,255
SPFB.RTS-12.18,1,18/12/18,13:04,109720.0,109750.0,109720.0,109730.0,198
SPFB.RTS-12.18,1,18/12/18,13:05,109740.0,109740.0,109650.0,109690.0,524
SPFB.RTS-12.18,1,18/12/18,13:06,109680.0,109720.0,109610.0,109670.0,1021
SPFB.RTS-12.18,1,18/12/18,13:07,109690.0,109710.0,109650.0,109710.0,318
SPFB.RTS-12.18,1,18/12/18,13:08,109710.0,109740.0,109660.0,109680.0,476
SPFB.RTS-12.18,1,18/12/18,13:09,109690.0,109740.0,109670.0,109720.0,521
SPFB.RTS-12.18,1,18/12/18,13:10,109730.0,109780.0,109680.0,109690.0,947
SPFB.RTS-12.18,1,18/12/18,13:11,109690.0,109730.0,109690.0,109710.0,261
SPFB.RTS-12.18,1,18/12/18,13:12,109710.0,109720.0,109690.0,109710.0,205
SPFB.RTS-12.18,1,18/12/18,13:13,109710.0,109710.0,109610.0,109610.0,422
SPFB.RTS-12.18,1,18/12/18,13:14,109620.0,109670.0,109600.0,109630.0,324
SPFB.RTS-12.18,1,18/12/18,13:15,109630.0,109650.0,109540.0,109610.0,702
SPFB.RTS-12.18,1,18/12/18,13:16,109610.0,109610.0,109510.0,109570.0,646
SPFB.RTS-12.18,1,18/12/18,13:17,109570.0,109600.0,109550.0,109590.0,286
SPFB.RTS-12.18,1,18/12/18,13:18,109580.0,109610.0,109580.0,109610.0,160
SPFB.RTS-12.18,1,18/12/18,13:19,109600.0,109630.0,109600.0,109620.0,228
SPFB.RTS-12.18,1,18/12/18,13:20,109630.0,109650.0,109570.0,109600.0,490
SPFB.RTS-12.18,1,18/12/18,13:21,109590.0,109660.0,109570.0,109640.0,246
SPFB.RTS-12.18,1,18/12/18,13:22,109650.0,109790.0,109650.0,109770.0,993
SPFB.RTS-12.18,1,18/12/18,13:23,109760.0,109780.0,109720.0,109770.0,547
SPFB.RTS-12.18,1,18/12/18,13:24,109770.0,109780.0,109680.0,109700.0,436
SPFB.RTS-12.18,1,18/12/18,13:25,109700.0,109720.0,109680.0,109720.0,204
SPFB.RTS-12.18,1,18/12/18,13:26,109720.0,109750.0,109700.0,109700.0,228
SPFB.RTS-12.18,1,18/12/18,13:27,109710.0,109710.0,109650.0,109680.0,483
SPFB.RTS-12.18,1,18/12/18,13:28,109680.0,109710.0,109670.0,109700.0,262
SPFB.RTS-12.18,1,18/12/18,13:29,109690.0,109740.0,109690.0,109740.0,309
SPFB.RTS-12.18,1,18/12/18,13:30,109740.0,109790.0,109720.0,109790.0,572
SPFB.RTS-12.18,1,18/12/18,13:31,109780.0,109820.0,109750.0,109750.0,750
SPFB.RTS-12.18,1,18/12/18,13:32,109740.0,109780.0,109740.0,109750.0,211
SPFB.RTS-12.18,1,18/12/18,13:33,109750.0,109750.0,109710.0,109730.0,235
SPFB.RTS-12.18,1,18/12/18,13:34,109740.0,109740.0,109620.0,109660.0,706
SPFB.RTS-12.18,1,18/12/18,13:35,109650.0,109660.0,109480.0,109510.0,1051
SPFB.RTS-12.18,1,18/12/18,13:36,109520.0,109590.0,109510.0,109580.0,406
SPFB.RTS-12.18,1,18/12/18,13:37,109580.0,109580.0,109510.0,109510.0,271
SPFB.RTS-12.18,1,18/12/18,13:38,109510.0,109560.0,109480.0,109560.0,461
SPFB.RTS-12.18,1,18/12/18,13:39,109560.0,109560.0,109480.0,109530.0,233
SPFB.RTS-12.18,1,18/12/18,13:40,109530.0,109580.0,109490.0,109500.0,321
SPFB.RTS-12.18,1,18/12/18,13:41,109490.0,109510.0,109420.0,109470.0,620
SPFB.RTS-12.18,1,18/12/18,13:42,109480.0,109520.0,109460.0,109460.0,366
SPFB.RTS-12.18,1,18/12/18,13:43,109460.0,109470.0,109310.0,109420.0,2321
SPFB.RTS-12.18,1,18/12/18,13:44,109420.0,109420.0,109350.0,109380.0,845
SPFB.RTS-12.18,1,18/12/18,13:45,109370.0,109400.0,109320.0,109370.0,654
SPFB.RTS-12.18,1,18/12/18,13:46,109370.0,109380.0,109330.0,109360.0,464
SPFB.RTS-12.18,1,18/12/18,13:47,109360.0,109400.0,109320.0,109400.0,431
SPFB.RTS-12.18,1,18/12/18,13:48,109390.0,109410.0,109370.0,109390.0,346
SPFB.RTS-12.18,1,18/12/18,13:49,109390.0,109410.0,109360.0,109360.0,244
SPFB.RTS-12.18,1,18/12/18,13:50,109370.0,109370.0,109290.0,109370.0,691
SPFB.RTS-12.18,1,18/12/18,13:51,109350.0,109390.0,109330.0,109370.0,391
SPFB.RTS-12.18,1,18/12/18,13:52,109360.0,109430.0,109360.0,109370.0,715
SPFB.RTS-12.18,1,18/12/18,13:53,109370.0,109410.0,109300.0,109380.0,482
SPFB.RTS-12.18,1,18/12/18,13:54,109370.0,109440.0,109370.0,109400.0,363
SPFB.RTS-12.18,1,18/12/18,13:55,109380.0,109460.0,109330.0,109450.0,956
SPFB.RTS-12.18,1,18/12/18,13:56,109450.0,109490.0,109390.0,109410.0,597
SPFB.RTS-12.18,1,18/12/18,13:57,109420.0,109480.0,109390.0,109460.0,295
SPFB.RTS-12.18,1,18/12/18,13:58,109450.0,109490.0,109420.0,109420.0,361
SPFB.RTS-12.18,1,18/12/18,13:59,109430.0,109440.0,109400.0,109430.0,113
SPFB.RTS-12.18,1,18/12/18,14:00,109420.0,109450.0,109380.0,109420.0,402
SPFB.RTS-12.18,1,18/12/18,14:06,109420.0,109560.0,109400.0,109520.0,1449
SPFB.RTS-12.18,1,18/12/18,14:07,109520.0,109550.0,109430.0,109460.0,521
SPFB.RTS-12.18,1,18/12/18,14:08,109460.0,109460.0,109390.0,109400.0,655
SPFB.RTS-12.18,1,18/12/18,14:09,109410.0,109530.0,109400.0,109460.0,817
SPFB.RTS-12.18,1,18/12/18,14:10,109450.0,109540.0,109450.0,109490.0,384
SPFB.RTS-12.18,1,18/12/18,14:11,109490.0,109520.0,109470.0,109520.0,175
SPFB.RTS-12.18,1,18/12/18,14:12,109520.0,109540.0,109460.0,109520.0,399
SPFB.RTS-12.18,1,18/12/18,14:13,109520.0,109530.0,109470.0,109510.0,312
SPFB.RTS-12.18,1,18/12/18,14:14,109510.0,109550.0,109500.0,109520.0,663
SPFB.RTS-12.18,1,18/12/18,14:15,109540.0,109580.0,109500.0,109530.0,750
SPFB.RTS-12.18,1,18/12/18,14:16,109530.0,109570.0,109530.0,109540.0,232
SPFB.RTS-12.18,1,18/12/18,14:17,109550.0,109580.0,109510.0,109540.0,260
SPFB.RTS-12.18,1,18/12/18,14:18,109540.0,109560.0,109450.0,109480.0,412
SPFB.RTS-12.18,1,18/12/18,14:19,109470.0,109520.0,109460.0,109460.0,210
SPFB.RTS-12.18,1,18/12/18,14:20,109470.0,109540.0,109460.0,109500.0,358
SPFB.RTS-12.18,1,18/12/18,14:21,109500.0,109510.0,109430.0,109450.0,431
SPFB.RTS-12.18,1,18/12/18,14:22,109470.0,109490.0,109430.0,109450.0,288
SPFB.RTS-12.18,1,18/12/18,14:23,109470.0,109500.0,109420.0,109430.0,339
SPFB.RTS-12.18,1,18/12/18,14:24,109430.0,109440.0,109420.0,109430.0,177
SPFB.RTS-12.18,1,18/12/18,14:25,109420.0,109460.0,109410.0,109440.0,279
SPFB.RTS-12.18,1,18/12/18,14:26,109440.0,109510.0,109440.0,109490.0,576
SPFB.RTS-12.18,1,18/12/18,14:27,109490.0,109500.0,109470.0,109470.0,231
SPFB.RTS-12.18,1,18/12/18,14:28,109480.0,109520.0,109470.0,109520.0,316
SPFB.RTS-12.18,1,18/12/18,14:29,109520.0,109570.0,109480.0,109500.0,586
SPFB.RTS-12.18,1,18/12/18,14:30,109490.0,109500.0,109450.0,109490.0,261
SPFB.RTS-12.18,1,18/12/18,14:31,109490.0,109510.0,109440.0,109440.0,280
SPFB.RTS-12.18,1,18/12/18,14:32,109440.0,109490.0,109430.0,109460.0,355
SPFB.RTS-12.18,1,18/12/18,14:33,109480.0,109480.0,109410.0,109420.0,179
SPFB.RTS-12.18,1,18/12/18,14:34,109420.0,109470.0,109420.0,109460.0,202
SPFB.RTS-12.18,1,18/12/18,14:35,109460.0,109470.0,109380.0,109400.0,445
SPFB.RTS-12.18,1,18/12/18,14:36,109400.0,109430.0,109370.0,109370.0,239
SPFB.RTS-12.18,1,18/12/18,14:37,109370.0,109390.0,109330.0,109390.0,326
SPFB.RTS-12.18,1,18/12/18,14:38,109390.0,109410.0,109370.0,109400.0,166
SPFB.RTS-12.18,1,18/12/18,14:39,109390.0,109440.0,109380.0,109410.0,237
SPFB.RTS-12.18,1,18/12/18,14:40,109420.0,109430.0,109380.0,109430.0,166
SPFB.RTS-12.18,1,18/12/18,14:41,109440.0,109460.0,109420.0,109440.0,186
SPFB.RTS-12.18,1,18/12/18,14:42,109450.0,109490.0,109430.0,109490.0,191
SPFB.RTS-12.18,1,18/12/18,14:43,109490.0,109510.0,109470.0,109500.0,338
SPFB.RTS-12.18,1,18/12/18,14:44,109490.0,109550.0,109450.0,109450.0,993
SPFB.RTS-12.18,1,18/12/18,14:45,109450.0,109470.0,109450.0,109450.0,174
SPFB.RTS-12.18,1,18/12/18,14:46,109460.0,109530.0,109450.0,109510.0,298
SPFB.RTS-12.18,1,18/12/18,14:47,109510.0,109530.0,109440.0,109440.0,327
SPFB.RTS-12.18,1,18/12/18,14:48,109440.0,109460.0,109430.0,109450.0,310
SPFB.RTS-12.18,1,18/12/18,14:49,109460.0,109460.0,109410.0,109450.0,332
SPFB.RTS-12.18,1,18/12/18,14:50,109440.0,109450.0,109340.0,109340.0,464
SPFB.RTS-12.18,1,18/12/18,14:51,109340.0,109380.0,109310.0,109380.0,527
SPFB.RTS-12.18,1,18/12/18,14:52,109370.0,109400.0,109340.0,109370.0,216
SPFB.RTS-12.18,1,18/12/18,14:53,109370.0,109400.0,109350.0,109380.0,215
SPFB.RTS-12.18,1,18/12/18,14:54,109370.0,109390.0,109350.0,109390.0,125
SPFB.RTS-12.18,1,18/12/18,14:55,109380.0,109380.0,109300.0,109330.0,338
SPFB.RTS-12.18,1,18/12/18,14:56,109320.0,109340.0,109260.0,109320.0,706
SPFB.RTS-12.18,1,18/12/18,14:57,109320.0,109320.0,109230.0,109280.0,802
SPFB.RTS-12.18,1,18/12/18,14:58,109290.0,109300.0,109260.0,109300.0,289
SPFB.RTS-12.18,1,18/12/18,14:59,109300.0,109300.0,109230.0,109270.0,663
SPFB.RTS-12.18,1,18/12/18,15:00,109280.0,109310.0,109250.0,109310.0,373
SPFB.RTS-12.18,1,18/12/18,15:01,109300.0,109350.0,109290.0,109340.0,379
SPFB.RTS-12.18,1,18/12/18,15:02,109360.0,109360.0,109320.0,109320.0,309
SPFB.RTS-12.18,1,18/12/18,15:03,109320.0,109390.0,109320.0,109320.0,647
SPFB.RTS-12.18,1,18/12/18,15:04,109320.0,109360.0,109280.0,109360.0,282
SPFB.RTS-12.18,1,18/12/18,15:05,109350.0,109370.0,109320.0,109330.0,236
SPFB.RTS-12.18,1,18/12/18,15:06,109340.0,109340.0,109260.0,109260.0,392
SPFB.RTS-12.18,1,18/12/18,15:07,109260.0,109270.0,109210.0,109230.0,611
SPFB.RTS-12.18,1,18/12/18,15:08,109220.0,109250.0,109210.0,109230.0,725
SPFB.RTS-12.18,1,18/12/18,15:09,109230.0,109240.0,109190.0,109210.0,689
SPFB.RTS-12.18,1,18/12/18,15:10,109210.0,109220.0,109180.0,109220.0,491
SPFB.RTS-12.18,1,18/12/18,15:11,109220.0,109270.0,109200.0,109250.0,408
SPFB.RTS-12.18,1,18/12/18,15:12,109240.0,109250.0,109210.0,109240.0,208
SPFB.RTS-12.18,1,18/12/18,15:13,109240.0,109270.0,109230.0,109270.0,222
SPFB.RTS-12.18,1,18/12/18,15:14,109270.0,109270.0,109240.0,109270.0,253
SPFB.RTS-12.18,1,18/12/18,15:15,109280.0,109300.0,109240.0,109250.0,314
SPFB.RTS-12.18,1,18/12/18,15:16,109240.0,109260.0,109230.0,109250.0,171
SPFB.RTS-12.18,1,18/12/18,15:17,109240.0,109250.0,109190.0,109220.0,270
SPFB.RTS-12.18,1,18/12/18,15:18,109210.0,109250.0,109200.0,109250.0,74
SPFB.RTS-12.18,1,18/12/18,15:19,109250.0,109350.0,109230.0,109320.0,700
SPFB.RTS-12.18,1,18/12/18,15:20,109320.0,109340.0,109310.0,109330.0,206
SPFB.RTS-12.18,1,18/12/18,15:21,109340.0,109360.0,109320.0,109340.0,343
SPFB.RTS-12.18,1,18/12/18,15:22,109340.0,109390.0,109330.0,109370.0,395
SPFB.RTS-12.18,1,18/12/18,15:23,109380.0,109390.0,109340.0,109360.0,395
SPFB.RTS-12.18,1,18/12/18,15:24,109360.0,109360.0,109340.0,109360.0,150
SPFB.RTS-12.18,1,18/12/18,15:25,109360.0,109370.0,109300.0,109320.0,262
SPFB.RTS-12.18,1,18/12/18,15:26,109340.0,109350.0,109330.0,109350.0,86
SPFB.RTS-12.18,1,18/12/18,15:27,109350.0,109360.0,109320.0,109350.0,210
SPFB.RTS-12.18,1,18/12/18,15:28,109350.0,109380.0,109320.0,109370.0,192
SPFB.RTS-12.18,1,18/12/18,15:29,109370.0,109370.0,109330.0,109340.0,164
SPFB.RTS-12.18,1,18/12/18,15:30,109340.0,109340.0,109280.0,109290.0,157
SPFB.RTS-12.18,1,18/12/18,15:31,109290.0,109340.0,109280.0,109330.0,239
SPFB.RTS-12.18,1,18/12/18,15:32,109330.0,109360.0,109320.0,109360.0,103
SPFB.RTS-12.18,1,18/12/18,15:33,109360.0,109420.0,109350.0,109380.0,651
SPFB.RTS-12.18,1,18/12/18,15:34,109370.0,109450.0,109370.0,109380.0,484
SPFB.RTS-12.18,1,18/12/18,15:35,109390.0,109440.0,109380.0,109440.0,195
SPFB.RTS-12.18,1,18/12/18,15:36,109440.0,109470.0,109420.0,109460.0,380
SPFB.RTS-12.18,1,18/12/18,15:37,109440.0,109470.0,109410.0,109460.0,467
SPFB.RTS-12.18,1,18/12/18,15:38,109450.0,109470.0,109440.0,109450.0,197
SPFB.RTS-12.18,1,18/12/18,15:39,109450.0,109460.0,109380.0,109400.0,292
SPFB.RTS-12.18,1,18/12/18,15:40,109390.0,109460.0,109390.0,109440.0,412
SPFB.RTS-12.18,1,18/12/18,15:41,109450.0,109460.0,109430.0,109440.0,187
SPFB.RTS-12.18,1,18/12/18,15:42,109440.0,109460.0,109430.0,109450.0,122
SPFB.RTS-12.18,1,18/12/18,15:43,109450.0,109480.0,109430.0,109480.0,205
SPFB.RTS-12.18,1,18/12/18,15:44,109480.0,109560.0,109460.0,109550.0,1068
SPFB.RTS-12.18,1,18/12/18,15:45,109560.0,109560.0,109470.0,109490.0,611
SPFB.RTS-12.18,1,18/12/18,15:46,109490.0,109610.0,109460.0,109580.0,1082
SPFB.RTS-12.18,1,18/12/18,15:47,109580.0,109730.0,109540.0,109700.0,4825
SPFB.RTS-12.18,1,18/12/18,15:48,109710.0,109760.0,109670.0,109730.0,1487
SPFB.RTS-12.18,1,18/12/18,15:49,109730.0,109740.0,109650.0,109660.0,1137
SPFB.RTS-12.18,1,18/12/18,15:50,109660.0,109850.0,109660.0,109850.0,2592
SPFB.RTS-12.18,1,18/12/18,15:51,109840.0,110000.0,109830.0,110000.0,6407
SPFB.RTS-12.18,1,18/12/18,15:52,110000.0,110020.0,109860.0,109890.0,3942
SPFB.RTS-12.18,1,18/12/18,15:53,109880.0,109960.0,109840.0,109950.0,1362
SPFB.RTS-12.18,1,18/12/18,15:54,109940.0,109990.0,109890.0,109960.0,2249
SPFB.RTS-12.18,1,18/12/18,15:55,109950.0,109970.0,109820.0,109840.0,875
SPFB.RTS-12.18,1,18/12/18,15:56,109840.0,109890.0,109820.0,109850.0,900
SPFB.RTS-12.18,1,18/12/18,15:57,109840.0,109870.0,109830.0,109850.0,304
SPFB.RTS-12.18,1,18/12/18,15:58,109850.0,109870.0,109820.0,109870.0,364
SPFB.RTS-12.18,1,18/12/18,15:59,109860.0,109880.0,109830.0,109830.0,255
SPFB.RTS-12.18,1,18/12/18,16:00,109840.0,109870.0,109830.0,109830.0,426
SPFB.RTS-12.18,1,18/12/18,16:01,109830.0,109890.0,109820.0,109820.0,645
SPFB.RTS-12.18,1,18/12/18,16:02,109820.0,109840.0,109760.0,109770.0,697
SPFB.RTS-12.18,1,18/12/18,16:03,109770.0,109830.0,109760.0,109820.0,557
SPFB.RTS-12.18,1,18/12/18,16:04,109810.0,109860.0,109800.0,109820.0,438
SPFB.RTS-12.18,1,18/12/18,16:05,109820.0,109840.0,109770.0,109780.0,325
SPFB.RTS-12.18,1,18/12/18,16:06,109790.0,109810.0,109740.0,109810.0,505
SPFB.RTS-12.18,1,18/12/18,16:07,109810.0,109840.0,109810.0,109820.0,322
SPFB.RTS-12.18,1,18/12/18,16:08,109810.0,109870.0,109800.0,109840.0,584
SPFB.RTS-12.18,1,18/12/18,16:09,109840.0,109850.0,109800.0,109800.0,302
SPFB.RTS-12.18,1,18/12/18,16:10,109800.0,109870.0,109800.0,109870.0,260
SPFB.RTS-12.18,1,18/12/18,16:11,109870.0,109920.0,109870.0,109910.0,451
SPFB.RTS-12.18,1,18/12/18,16:12,109920.0,109960.0,109910.0,109950.0,690
SPFB.RTS-12.18,1,18/12/18,16:13,109950.0,109970.0,109910.0,109910.0,424
SPFB.RTS-12.18,1,18/12/18,16:14,109930.0,109940.0,109860.0,109870.0,457
SPFB.RTS-12.18,1,18/12/18,16:15,109880.0,109890.0,109820.0,109830.0,410
SPFB.RTS-12.18,1,18/12/18,16:16,109820.0,109840.0,109800.0,109830.0,340
SPFB.RTS-12.18,1,18/12/18,16:17,109840.0,109890.0,109830.0,109880.0,295
SPFB.RTS-12.18,1,18/12/18,16:18,109870.0,109880.0,109860.0,109870.0,154
SPFB.RTS-12.18,1,18/12/18,16:19,109870.0,109880.0,109840.0,109840.0,131
SPFB.RTS-12.18,1,18/12/18,16:20,109850.0,109870.0,109840.0,109850.0,187
SPFB.RTS-12.18,1,18/12/18,16:21,109840.0,109840.0,109800.0,109810.0,352
SPFB.RTS-12.18,1,18/12/18,16:22,109820.0,109900.0,109820.0,109900.0,394
SPFB.RTS-12.18,1,18/12/18,16:23,109900.0,109930.0,109880.0,109890.0,567
SPFB.RTS-12.18,1,18/12/18,16:24,109900.0,109990.0,109890.0,109940.0,820
SPFB.RTS-12.18,1,18/12/18,16:25,109930.0,110010.0,109930.0,110010.0,803
SPFB.RTS-12.18,1,18/12/18,16:26,110010.0,110150.0,110010.0,110090.0,3723
SPFB.RTS-12.18,1,18/12/18,16:27,110100.0,110150.0,110010.0,110050.0,1433
SPFB.RTS-12.18,1,18/12/18,16:28,110060.0,110090.0,110030.0,110060.0,772
SPFB.RTS-12.18,1,18/12/18,16:29,110070.0,110080.0,110010.0,110020.0,406
SPFB.RTS-12.18,1,18/12/18,16:30,110030.0,110060.0,110010.0,110040.0,479
SPFB.RTS-12.18,1,18/12/18,16:31,110060.0,110070.0,109990.0,110000.0,542
SPFB.RTS-12.18,1,18/12/18,16:32,109990.0,109990.0,109920.0,109940.0,575
SPFB.RTS-12.18,1,18/12/18,16:33,109940.0,109940.0,109880.0,109880.0,789
SPFB.RTS-12.18,1,18/12/18,16:34,109880.0,109890.0,109830.0,109840.0,430
SPFB.RTS-12.18,1,18/12/18,16:35,109840.0,109840.0,109680.0,109700.0,2019
SPFB.RTS-12.18,1,18/12/18,16:36,109710.0,109800.0,109700.0,109760.0,721
SPFB.RTS-12.18,1,18/12/18,16:37,109780.0,109780.0,109730.0,109780.0,418
SPFB.RTS-12.18,1,18/12/18,16:38,109780.0,109780.0,109730.0,109750.0,352
SPFB.RTS-12.18,1,18/12/18,16:39,109750.0,109760.0,109700.0,109710.0,544
SPFB.RTS-12.18,1,18/12/18,16:40,109700.0,109740.0,109670.0,109740.0,431
SPFB.RTS-12.18,1,18/12/18,16:41,109730.0,109750.0,109680.0,109690.0,422
SPFB.RTS-12.18,1,18/12/18,16:42,109690.0,109690.0,109630.0,109650.0,948
SPFB.RTS-12.18,1,18/12/18,16:43,109650.0,109650.0,109580.0,109590.0,745
SPFB.RTS-12.18,1,18/12/18,16:44,109600.0,109610.0,109550.0,109570.0,1219
SPFB.RTS-12.18,1,18/12/18,16:45,109570.0,109640.0,109560.0,109590.0,545
SPFB.RTS-12.18,1,18/12/18,16:46,109580.0,109660.0,109550.0,109660.0,981
SPFB.RTS-12.18,1,18/12/18,16:47,109660.0,109740.0,109650.0,109710.0,1392
SPFB.RTS-12.18,1,18/12/18,16:48,109690.0,109750.0,109690.0,109740.0,540
SPFB.RTS-12.18,1,18/12/18,16:49,109750.0,109760.0,109680.0,109700.0,825
SPFB.RTS-12.18,1,18/12/18,16:50,109710.0,109850.0,109710.0,109830.0,1395
SPFB.RTS-12.18,1,18/12/18,16:51,109820.0,109850.0,109700.0,109740.0,1241
SPFB.RTS-12.18,1,18/12/18,16:52,109740.0,109750.0,109690.0,109720.0,498
SPFB.RTS-12.18,1,18/12/18,16:53,109720.0,109730.0,109700.0,109730.0,188
SPFB.RTS-12.18,1,18/12/18,16:54,109720.0,109830.0,109710.0,109830.0,731
SPFB.RTS-12.18,1,18/12/18,16:55,109830.0,109840.0,109800.0,109820.0,437
SPFB.RTS-12.18,1,18/12/18,16:56,109820.0,109840.0,109790.0,109790.0,515
SPFB.RTS-12.18,1,18/12/18,16:57,109780.0,109830.0,109760.0,109800.0,365
SPFB.RTS-12.18,1,18/12/18,16:58,109800.0,109860.0,109790.0,109820.0,840
SPFB.RTS-12.18,1,18/12/18,16:59,109810.0,109850.0,109800.0,109850.0,439
SPFB.RTS-12.18,1,18/12/18,17:00,109850.0,109860.0,109790.0,109800.0,396
SPFB.RTS-12.18,1,18/12/18,17:01,109810.0,109830.0,109780.0,109820.0,417
SPFB.RTS-12.18,1,18/12/18,17:02,109820.0,109900.0,109810.0,109860.0,827
SPFB.RTS-12.18,1,18/12/18,17:03,109860.0,109910.0,109860.0,109880.0,678
SPFB.RTS-12.18,1,18/12/18,17:04,109880.0,109900.0,109750.0,109750.0,620
SPFB.RTS-12.18,1,18/12/18,17:05,109760.0,109780.0,109710.0,109710.0,407
SPFB.RTS-12.18,1,18/12/18,17:06,109700.0,109750.0,109680.0,109730.0,473
SPFB.RTS-12.18,1,18/12/18,17:07,109720.0,109850.0,109700.0,109810.0,610
SPFB.RTS-12.18,1,18/12/18,17:08,109800.0,109810.0,109790.0,109800.0,102
SPFB.RTS-12.18,1,18/12/18,17:09,109780.0,109810.0,109780.0,109780.0,270
SPFB.RTS-12.18,1,18/12/18,17:10,109770.0,109870.0,109770.0,109870.0,740
SPFB.RTS-12.18,1,18/12/18,17:11,109860.0,109890.0,109840.0,109870.0,475
SPFB.RTS-12.18,1,18/12/18,17:12,109870.0,109970.0,109870.0,109960.0,913
SPFB.RTS-12.18,1,18/12/18,17:13,109950.0,110030.0,109940.0,109980.0,971
SPFB.RTS-12.18,1,18/12/18,17:14,109980.0,110090.0,109970.0,110070.0,1532
SPFB.RTS-12.18,1,18/12/18,17:15,110080.0,110120.0,110040.0,110060.0,1311
SPFB.RTS-12.18,1,18/12/18,17:16,110070.0,110090.0,110040.0,110060.0,862
SPFB.RTS-12.18,1,18/12/18,17:17,110060.0,110100.0,110020.0,110030.0,826
SPFB.RTS-12.18,1,18/12/18,17:18,110030.0,110040.0,109960.0,110000.0,531
SPFB.RTS-12.18,1,18/12/18,17:19,110000.0,110040.0,110000.0,110020.0,268
SPFB.RTS-12.18,1,18/12/18,17:20,110020.0,110040.0,109980.0,109980.0,361
SPFB.RTS-12.18,1,18/12/18,17:21,109980.0,110100.0,109980.0,110050.0,783
SPFB.RTS-12.18,1,18/12/18,17:22,110070.0,110100.0,110010.0,110010.0,514
SPFB.RTS-12.18,1,18/12/18,17:23,110010.0,110030.0,109920.0,109930.0,724
SPFB.RTS-12.18,1,18/12/18,17:24,109930.0,109940.0,109830.0,109830.0,903
SPFB.RTS-12.18,1,18/12/18,17:25,109840.0,109910.0,109830.0,109870.0,523
SPFB.RTS-12.18,1,18/12/18,17:26,109860.0,109870.0,109820.0,109860.0,312
SPFB.RTS-12.18,1,18/12/18,17:27,109860.0,109910.0,109840.0,109860.0,544
SPFB.RTS-12.18,1,18/12/18,17:28,109870.0,109940.0,109870.0,109900.0,304
SPFB.RTS-12.18,1,18/12/18,17:29,109890.0,109900.0,109830.0,109870.0,476
SPFB.RTS-12.18,1,18/12/18,17:30,109870.0,109920.0,109840.0,109850.0,564
SPFB.RTS-12.18,1,18/12/18,17:31,109860.0,109890.0,109810.0,109830.0,1327
SPFB.RTS-12.18,1,18/12/18,17:32,109830.0,109920.0,109830.0,109890.0,453
SPFB.RTS-12.18,1,18/12/18,17:33,109900.0,109930.0,109780.0,109830.0,706
